HistoricalDate,Open,High,Low,Close,SharesTraded,TurnoverInCrores
01/03/2002,1142.05,1181.25,1135.45,1178,68816352,1732.19
04/03/2002,1178.45,1201.1,1172.3,1177.35,74298964,1806.94
05/03/2002,1176.4,1193.1,1175.15,1178.5,63428456,1837.13
06/03/2002,1176.55,1182.65,1162.75,1172.6,61487666,1648.34
07/03/2002,1173.6,1195.2,1173.6,1193.05,50206347,1752.93
08/03/2002,1193.6,1199.6,1182.55,1187.65,50281539,1845.85
11/03/2002,1187.5,1192.75,1164.55,1167.85,50588345,1743.51
12/03/2002,1167.85,1171.2,1144.3,1150.45,50380999,1656.58
13/03/2002,1150.2,1165.4,1143.55,1157.05,41957225,1363.71
14/03/2002,1156.85,1163.65,1153.15,1159.45,31818825,1039.49
15/03/2002,1159.6,1173.75,1159.6,1169.75,61764394,1706.23
18/03/2002,1169.95,1184.7,1163.75,1169.3,44598134,1257.97
19/03/2002,1169.4,1170.8,1150.3,1152.15,40006138,1157.44
20/03/2002,1152.05,1158.95,1148.5,1155.6,41282550,1233.28
21/03/2002,1155.55,1155.55,1141.05,1144.2,32471168,964.3
22/03/2002,1144.5,1148.65,1135.9,1138.45,36787369,1091.75
26/03/2002,1138.1,1140.2,1117.85,1123.05,32691866,964.1
27/03/2002,1130,1134.1,1121.35,1123.35,41551364,1115.18
28/03/2002,1123.6,1138.45,1123.6,1129.55,55362083,1423.51
01/04/2002,1129.85,1143.3,1129.85,1138.95,41464447,1116.79
02/04/2002,1138.8,1147.3,1132.3,1136.95,50733525,1401.11
03/04/2002,1136.6,1136.9,1121.45,1123.5,39862825,1031.04
04/04/2002,1124.05,1149.65,1123.9,1145.9,49472486,1388.14
05/04/2002,1146.05,1153.3,1139.9,1141.95,40192567,1133.81
08/04/2002,1141.9,1147.9,1134,1135.25,31263947,916.74
09/04/2002,1135.15,1137.45,1122.1,1126.7,37258542,1088.52
10/04/2002,1126.7,1140.25,1125.75,1138.5,48371804,1747.31
11/04/2002,1138.55,1150.2,1138.55,1143.6,48509919,1680.95
12/04/2002,1143.25,1151.55,1138.65,1146.5,38866977,1226.92
15/04/2002,1146.55,1152.55,1130.45,1134.15,32838768,1119.35
16/04/2002,1130.8,1133.5,1116.65,1118.75,32533210,1046.74
17/04/2002,1119,1136.6,1118.95,1125.1,34383746,1259.69
18/04/2002,1125.25,1135,1123.8,1129,34219373,1148.19
19/04/2002,1125.55,1127.05,1097.6,1100.3,42127555,1325.67
22/04/2002,1100.5,1107.2,1088.05,1104.15,38335333,1184.78
23/04/2002,1104,1108.8,1095,1106,39715536,1259.14
24/04/2002,1106.25,1116.85,1105.7,1110.6,40697311,1144.37
25/04/2002,1110.65,1113.85,1089,1094.3,44989860,1186.51
26/04/2002,1094.25,1103.35,1094.1,1097.4,30866979,946.98
29/04/2002,1097.55,1098.65,1073.3,1074.2,41590165,1102.62
30/04/2002,1074.25,1085.75,1073.4,1084.5,35796410,972.43
02/05/2002,1084.8,1101.1,1084.8,1093.3,44413724,1325.68
03/05/2002,1093.4,1098.6,1091.5,1096.95,34201217,874.44
06/05/2002,1096.95,1102.05,1096.25,1100.95,33065194,939.03
07/05/2002,1100.9,1111.85,1096.65,1110.7,34359853,951.77
08/05/2002,1110.7,1122.7,1110.7,1117.6,38154848,1035.47
09/05/2002,1117.7,1136.55,1117.7,1127.6,41844601,1091.86
10/05/2002,1127.05,1127.3,1111.15,1116.4,39471255,949.49
13/05/2002,1116.8,1121.95,1114.2,1119.65,35779577,908.75
14/05/2002,1119.95,1125.95,1111.45,1115.1,45786733,1113.3
15/05/2002,1115.15,1121.5,1102.65,1107.8,43830185,1228.27
16/05/2002,1108.25,1111.25,1089.85,1092.8,48839381,1212.07
17/05/2002,1092.8,1099.75,1079.95,1090.65,55619999,1313.48
20/05/2002,1091.7,1097.95,1071.35,1074.35,43649853,1039
21/05/2002,1074.75,1074.85,1028.25,1049.2,69838950,1594.03
22/05/2002,1049.5,1050.9,1035.5,1045.3,50691915,1316.28
23/05/2002,1045.2,1045.35,1024.3,1026.75,40362927,1053.86
24/05/2002,1026.9,1069.2,1026.9,1067,51001192,1313.52
27/05/2002,1067,1071.5,1054.1,1062.7,45839909,1221.77
28/05/2002,1061.9,1062.3,1034.1,1038.2,47296910,1255.7
29/05/2002,1038.2,1047.95,1026.5,1041.65,59425589,1609.57
30/05/2002,1041.4,1049.95,1030.1,1032.15,56754281,1375.88
31/05/2002,1032.5,1037.7,1020.1,1028.8,48912840,1410.37
03/06/2002,1029.25,1047.25,1029.25,1039.75,35078791,965.33
04/06/2002,1040.15,1047.4,1036.55,1045.4,31085674,826.65
05/06/2002,1045.55,1067.5,1045,1064.2,48382002,1242.79
06/06/2002,1064.15,1072,1055.5,1064.35,49917727,1214.73
07/06/2002,1063.75,1063.75,1044.35,1048.8,34431823,1040.09
10/06/2002,1049.95,1072.5,1049.95,1069.9,36192600,920.75
11/06/2002,1070.95,1099.5,1070.55,1097.05,57802224,1366.89
12/06/2002,1097.15,1100.45,1088.5,1092.8,45733083,1102.81
13/06/2002,1093,1102.05,1080.8,1082.85,36920383,1022.39
14/06/2002,1081.75,1087.6,1079.45,1085.7,45124098,1083.03
17/06/2002,1085.8,1097.55,1085.7,1088.9,35014054,808.88
18/06/2002,1088.9,1097.4,1073.75,1074.95,38285735,998.81
19/06/2002,1074.7,1079.2,1056.45,1062.9,46367417,1301.88
20/06/2002,1063.1,1074,1056.25,1070.05,44432596,1178.65
21/06/2002,1069.5,1069.8,1058.95,1062.55,36400989,971.51
24/06/2002,1065.6,1065.6,1054.45,1061.85,28998464,794.71
25/06/2002,1061.9,1063.3,1048.55,1055.4,48986465,1232.46
26/06/2002,1055.35,1061.05,1042.2,1044.2,38081458,1045.71
27/06/2002,1044.5,1053.7,1044,1048.55,50093269,1332.19
28/06/2002,1049.4,1068.9,1049.4,1057.8,42669654,1093.41
01/07/2002,1058,1070.15,1058,1068.95,31615730,832.49
02/07/2002,1067.9,1071.7,1064.95,1068.05,42057870,1056.49
03/07/2002,1067.8,1074,1065.55,1069.9,39630859,1200.01
04/07/2002,1069.95,1078.55,1068.4,1070.55,39803828,1224.05
05/07/2002,1071,1076.2,1067.45,1073.8,31658677,969.3
08/07/2002,1074,1085.3,1072.9,1082.05,41663659,1144.66
09/07/2002,1081.9,1083.65,1077.55,1080.3,39642048,1060.63
10/07/2002,1081.55,1087.4,1069.45,1071.7,40196542,1334.66
11/07/2002,1070.95,1070.95,1055.3,1056.6,36454257,1056.44
12/07/2002,1057.1,1064.9,1054.9,1058.25,31397210,926.29
15/07/2002,1057.95,1058.45,1043.3,1048,30059725,812.75
16/07/2002,1047.9,1051.85,1033.95,1035.95,41557411,1137.86
17/07/2002,1035.95,1037.5,1025,1032.55,36540126,983.95
18/07/2002,1032.55,1044,1032.55,1041.3,32852208,1005.88
19/07/2002,1041.35,1041.5,1032.25,1035.9,38248003,1027.11
22/07/2002,1035.2,1035.2,1009,1012,38097742,1152.95
23/07/2002,1012.05,1023.65,1005.75,1021.9,48047033,1388.14
24/07/2002,1021.8,1022.2,1001.9,1004.05,43163651,1267.89
25/07/2002,1004.2,1021.3,997.85,1001.55,77644954,1953.04
26/07/2002,1001.05,1001.05,972.55,973.5,59582074,1477.41
29/07/2002,973,977.95,953.15,971.65,55206523,1304.44
30/07/2002,973,987.5,956.8,960.65,54986098,1337.34
31/07/2002,960.3,964.1,943.6,958.9,58530809,1340.32
01/08/2002,959.2,972.05,954.15,957.7,43346922,983.78
02/08/2002,957.55,957.55,935.55,954.75,42399615,1008.81
05/08/2002,954.9,966.5,953.9,963.25,42315175,996.1
06/08/2002,963.3,969.55,955.4,966.65,40644012,960.16
07/08/2002,967.7,978.6,966.55,969.1,44116134,1120.77
08/08/2002,969.15,971.75,951.2,953.55,42631668,1020.17
09/08/2002,953.8,963.85,948,961.95,53339216,1270.86
12/08/2002,961.15,971.55,961.15,969.85,38876795,958.44
13/08/2002,970.4,977.2,969.9,976.05,26756958,632.35
14/08/2002,976.05,976.25,967.25,969.65,40794287,940.47
16/08/2002,970.75,981.2,968.35,979.25,33890407,876.07
19/08/2002,979.4,983.55,978.2,979.85,29704038,751.33
20/08/2002,979.75,990.85,979.05,988.55,41504172,1034.75
21/08/2002,988.6,994.25,984.35,988.45,55111392,1370.13
22/08/2002,988.55,995.3,983.45,985.7,40653997,1136.47
23/08/2002,985.75,996.4,984.7,995.2,39913412,1375.13
26/08/2002,992.4,1001.45,986.15,998.85,45092815,1204.89
27/08/2002,998.85,1003.3,985.7,987.7,54473165,1644.85
28/08/2002,987.35,988.1,981.1,985.7,44209404,1160.35
29/08/2002,985.85,989.4,981.45,987.25,75078066,1891.68
30/08/2002,987.65,1012.75,986.7,1010.6,70534773,1721.88
02/09/2002,1010.9,1024.65,1010.85,1013.5,56393644,1336.13
03/09/2002,1013.65,1014.8,999.4,1001.1,44809812,1118.01
04/09/2002,1000.7,1008.8,990.85,1006.95,53158549,1352.68
05/09/2002,1006.9,1013.45,1004.2,1008.6,57436407,1667
06/09/2002,1008.45,1008.45,992.7,995.2,45009048,1328.48
09/09/2002,992.05,1005.85,985.25,998.55,51864825,1597.74
11/09/2002,998.6,1002.35,993.35,998.85,44180814,1410.78
12/09/2002,998.95,1005.15,998.8,1001.65,43058940,1106.25
13/09/2002,1001.4,1001.4,989.85,992,31250206,871.92
16/09/2002,991.75,997,983.55,985.75,30548896,889.45
17/09/2002,985.75,996.8,985.75,994.9,35811735,1034.67
18/09/2002,994.15,994.15,981.6,983.6,35931214,1097.64
19/09/2002,983.45,985.25,970.8,976.05,40460954,1186.45
20/09/2002,975.6,975.6,960.7,969.6,46970014,1149.06
23/09/2002,969.85,974.75,967.35,970.3,39800308,1081.1
24/09/2002,969.95,969.95,960.2,966.2,40927813,1079.52
25/09/2002,964.65,971.85,960.5,970.05,44112468,1183.02
26/09/2002,970.1,976.25,968.25,969.9,29510252,857.92
27/09/2002,969.95,978,969.25,976.45,48529490,1282.19
30/09/2002,976.15,976.15,961.55,963.15,38959112,1028.47
01/10/2002,961.15,964.2,950.3,955.2,43093930,1205.37
03/10/2002,955.35,957.9,945.8,948.2,41043857,1163.05
04/10/2002,948.1,951.8,944.5,948.2,44508105,1109.34
07/10/2002,947.8,956.35,946.25,954.75,40189307,960.94
08/10/2002,954.8,963.15,952.5,960.8,54859797,1335.5
09/10/2002,960.85,968.75,952.95,954.75,46565044,1223.39
10/10/2002,954.8,960.45,945,958.45,47794544,1695.98
11/10/2002,958.45,973.5,958.45,971.05,50971734,1536.74
14/10/2002,971.5,976.5,969,972.45,40659614,1371.41
16/10/2002,972.9,983.6,971.7,973.6,49810083,1547.95
17/10/2002,973.7,976.05,966.55,973.3,56768806,1695.9
18/10/2002,973.8,982.5,968.8,971.65,52619622,1678.75
21/10/2002,971.75,976.2,965.65,967.35,32914353,1109.05
22/10/2002,967.5,976.35,961.65,962.5,35375332,1131.33
23/10/2002,962.9,963.75,955.45,957.35,50462667,1436.7
24/10/2002,957.7,959.8,945,946.9,38784328,1212.82
25/10/2002,946.8,946.8,929.25,932.2,50212164,1487.21
28/10/2002,932.35,934.9,920.1,922.7,41855140,1110.36
29/10/2002,922.55,939.7,921.65,936.9,63152064,1758.03
30/10/2002,936.15,944.35,935.9,937.75,59331163,1454.94
31/10/2002,937.35,953.3,937.05,951.4,101284389,2552.4
01/11/2002,951.45,956.95,946.4,951.45,81886663,2104.43
04/11/2002,951.6,965.5,951.6,962.1,20401035,556.31
05/11/2002,962.85,963.7,957.2,962.3,46548237,1509.69
07/11/2002,962.35,970.2,957.95,960.7,61354415,2033.24
08/11/2002,960.5,960.95,954.35,956.95,47446182,1349.49
11/11/2002,957.55,958.55,952.1,954.05,43589114,1168.17
12/11/2002,953.9,960.85,948.05,959.85,44778171,1368.55
13/11/2002,960.35,965.75,956.9,962.65,50761991,1572.84
14/11/2002,964.15,974.1,963.5,971.9,62899686,2077.13
15/11/2002,972.3,992.05,972.3,990.35,71314009,2276.78
18/11/2002,990.35,1000.3,989.05,996.85,65778859,2021.86
20/11/2002,996.85,1007.2,992.3,1001.6,79534922,2773.01
21/11/2002,1001.8,1012.75,1001.8,1008.75,70834273,2373.86
22/11/2002,1009.5,1026,1009.5,1020.15,82797325,2956.91
25/11/2002,1020.9,1030.35,1017.5,1026.2,65195626,2094.59
26/11/2002,1026.4,1040.45,1026,1036.15,78128618,2518.63
27/11/2002,1036.35,1042.2,1027.7,1031.1,68616818,2560.95
28/11/2002,1031.25,1051.75,1031.25,1049.7,75687832,2460.37
29/11/2002,1049.55,1057.45,1040.95,1050.15,62330269,1799.4
02/12/2002,1050.15,1070.15,1050.15,1067.9,74959263,2228.38
03/12/2002,1067.7,1075.75,1051.8,1055,76920329,2438.8
04/12/2002,1055.75,1055.75,1034.1,1036.4,63804437,2311.45
05/12/2002,1036.75,1052.45,1036.75,1045.95,66830738,2128.22
06/12/2002,1047.55,1072.25,1047.55,1069.8,86984722,2327.46
09/12/2002,1070.5,1085.75,1054.95,1058.65,98466325,3128.86
10/12/2002,1058.35,1066.1,1045.65,1063.7,74261316,2284.83
11/12/2002,1064.1,1076.95,1062.3,1069.75,75858834,2861.61
12/12/2002,1069.95,1078.85,1066.8,1077,64366654,2332.59
13/12/2002,1074.45,1087.35,1074.45,1086.2,59302311,2135.39
16/12/2002,1089,1100,1075.55,1078.45,66320701,2186.64
17/12/2002,1078.7,1084.95,1069,1073.25,54160964,1745.63
18/12/2002,1073.2,1083.65,1072.85,1077.95,58440571,1908.32
19/12/2002,1077.85,1079.9,1070.5,1076,60426570,2010.98
20/12/2002,1075.45,1084.95,1075.4,1079.3,48150321,1658.56
23/12/2002,1079.3,1082.6,1073.35,1076,39095304,1287.35
24/12/2002,1075.95,1087,1072.65,1085,46070600,1577.3
26/12/2002,1085.05,1100.4,1085.05,1094.8,70340712,2216.49
27/12/2002,1095.65,1103.95,1095.6,1098.4,61404780,1956.21
30/12/2002,1095.8,1095.8,1084.35,1091.95,47674403,1556.32
31/12/2002,1091.85,1100.1,1091.7,1093.5,46467775,1580.75
01/01/2003,1093.6,1102.1,1093.6,1100.15,38958168,1325.9
02/01/2003,1100.55,1105.6,1091.2,1093.05,63892238,2027.64
03/01/2003,1094.45,1099.85,1087.3,1089.6,61476283,2048.49
06/01/2003,1089.75,1093.05,1081.25,1084.35,47347534,1687.65
07/01/2003,1084.4,1089.85,1078.95,1081.8,53731411,1810.73
08/01/2003,1082.4,1091.45,1082.3,1089.35,51031790,1656
09/01/2003,1089.75,1099.15,1087.75,1097.35,44479270,1435.45
10/01/2003,1097.6,1103.25,1077.4,1080.25,54047778,2317.79
13/01/2003,1080.25,1080.4,1070.75,1073.75,46771066,1776.28
14/01/2003,1072.7,1080.8,1070.3,1078.95,44511095,1719.38
15/01/2003,1077.9,1087.5,1077.8,1085,45491014,1882.31
16/01/2003,1085.05,1091.35,1083.95,1088.35,45419748,1604.41
17/01/2003,1089.3,1090.25,1083.2,1086.5,47498203,1707.84
20/01/2003,1086.25,1087,1074.2,1076.35,44276855,1299.12
21/01/2003,1076.3,1080.5,1074.1,1077.9,50161614,1407.43
22/01/2003,1078.45,1086.2,1073.6,1082.9,48868230,1337.83
23/01/2003,1081.4,1083.15,1069.05,1070.9,59861682,1674.96
24/01/2003,1070.6,1075.2,1053.4,1056.05,61550716,1886.71
27/01/2003,1057.8,1059.35,1030.35,1037.65,63980714,1828.36
28/01/2003,1036.35,1047.95,1026.75,1046.2,69969592,1828.21
29/01/2003,1059.8,1059.8,1033.3,1037.2,71658988,1784.76
30/01/2003,1037.15,1050.55,1031.35,1034.6,79530492,2210.42
31/01/2003,1034.75,1044.25,1026.2,1041.85,76707456,2019.35
03/02/2003,1040.25,1056.6,1036.5,1055.3,47032852,1480.04
04/02/2003,1056.55,1063.7,1050.45,1054.8,57858399,1625.58
05/02/2003,1054.3,1054.65,1041.75,1047.4,53799329,1477.7
06/02/2003,1047.25,1065.95,1043.7,1063.6,48003528,1439.82
07/02/2003,1063.75,1065.8,1055.5,1057.5,55925333,1605.44
10/02/2003,1058.2,1058.75,1047.15,1048.6,42872573,1363.8
11/02/2003,1048.6,1055.8,1044.55,1048,47493149,1617.79
12/02/2003,1048.15,1051,1040.4,1044.45,53197866,1768.6
14/02/2003,1044.45,1047.05,1034.1,1036,43897560,1409.38
17/02/2003,1036.2,1060.5,1036.2,1058.2,49290270,1563.03
18/02/2003,1058.95,1065.15,1057.6,1059.3,48386712,1474.17
19/02/2003,1059.3,1068.8,1059.3,1064.3,45848907,1481.93
20/02/2003,1064.15,1071.7,1058.35,1065.6,51011262,1558.59
21/02/2003,1065.6,1069.2,1061.1,1066.15,49463111,1611.82
24/02/2003,1066.2,1075.5,1066.2,1070.15,45246292,1387.94
25/02/2003,1070.1,1073.25,1054.9,1055.55,34610805,1126.78
26/02/2003,1055.6,1059.6,1048.2,1049.65,57563920,1565.48
27/02/2003,1049.6,1057.45,1044.9,1052.95,63410023,1857.62
28/02/2003,1053.65,1068.65,1053.65,1063.4,82249558,2536.28
03/03/2003,1063.55,1070.85,1057.55,1058.85,46368797,1534.22
04/03/2003,1058.7,1058.7,1045.2,1046.6,37230678,1163.12
05/03/2003,1046.55,1046.55,1029.9,1040.7,52522971,1544.73
06/03/2003,1040.3,1040.75,1029.55,1031.25,41244807,1271.17
07/03/2003,1031.05,1031.05,1014.3,1017.1,45653477,1326.94
10/03/2003,1017.1,1021.5,1004.35,1006.7,41937474,1328.23
11/03/2003,1006.65,1016.7,998.95,1014.55,49640682,1453.3
12/03/2003,1014.25,1017.75,1000.05,1001.7,44964940,1374.57
13/03/2003,1001.5,1006.4,994.2,999.65,47582037,1421.85
17/03/2003,999.7,1000.85,982.7,993,43454602,1283.69
19/03/2003,993.35,1011.45,992.9,1003.9,47894712,1511.33
20/03/2003,1003.45,1028.9,1001.75,1025.25,62394776,1933.37
21/03/2003,1025.55,1033.7,1022.05,1030.55,50206057,1722.55
22/03/2003,1030.6,1039.8,1030.6,1037.15,19834836,632.99
24/03/2003,1037.15,1038.55,1011.95,1013.9,42047884,1389.08
25/03/2003,1013.5,1013.5,998.4,1011.3,46533129,1503.99
26/03/2003,1011.55,1019.9,1004.85,1013.85,40991502,1257.2
27/03/2003,1013.9,1013.9,999.6,1002.7,50307563,1368.17
28/03/2003,1002.8,1006.3,996.75,1000.6,41726885,1157.82
31/03/2003,1000.6,1000.6,974.1,978.2,41575833,1207.43
01/04/2003,977.4,992.05,973.5,984.3,50070441,1472.45
02/04/2003,984.45,1002.1,984.45,999.4,49613799,1442.03
03/04/2003,999.55,1010.75,999.55,1009.15,48980845,1564.51
04/04/2003,1009.15,1018.25,1002.75,1016.95,55418219,1684.67
07/04/2003,1017.05,1033.45,1017.05,1031.5,53490204,1547.45
08/04/2003,1032,1032,1016.6,1018.1,49369923,1392.51
09/04/2003,1018,1018,1002.3,1004.85,45373972,1287.27
10/04/2003,1003.8,1003.8,958.2,962.2,73197133,2687.78
11/04/2003,958.9,965.15,935.7,949.8,83519810,2785.81
15/04/2003,951.8,964.2,938.8,951.2,59848779,1891.56
16/04/2003,950.65,961.75,949,958.65,52698724,1674.66
17/04/2003,958.65,958.65,936.7,940.7,47281254,1484.81
21/04/2003,941.5,949.7,941.5,947.2,51700926,1229.23
22/04/2003,947.1,951.4,937.85,943.5,65115537,1439.99
23/04/2003,943.75,951.2,931.5,934.2,66282840,1528.85
24/04/2003,934.2,943.15,927.8,929.7,107328010,2339.15
25/04/2003,929.45,931.35,921.1,924.3,65197821,1481.77
28/04/2003,922.85,931.05,920,929.5,62369319,1283.72
29/04/2003,929.75,936.9,929.75,932.3,57870020,1321.44
30/04/2003,935.25,935.55,929.85,934.05,63802968,1301.64
02/05/2003,930.9,940.2,930.8,938.3,62768613,1338.68
05/05/2003,937.45,948.95,936.65,945.4,65759521,1365.44
06/05/2003,945.85,955,943.2,951.85,71311687,1853.59
07/05/2003,950.4,956.65,948.9,950.15,69371421,1789.93
08/05/2003,950.15,951.3,938.7,941.55,66562642,1737.66
09/05/2003,941.6,941.65,935.8,937.85,51202220,1435.68
12/05/2003,938.5,944.45,934,936,45850053,1408.73
13/05/2003,936.9,945.8,936.7,944.2,55131529,1542.92
14/05/2003,944.2,953.45,943.15,952.15,50634950,1269.86
15/05/2003,952.15,961.6,951.15,959.85,49127274,1167.8
16/05/2003,959.85,974.4,959.85,973.1,53821532,1404.54
19/05/2003,973.7,979.85,964.6,966.55,61264454,1694.86
20/05/2003,964.65,974.05,959.8,971.55,60797431,1575.18
21/05/2003,972.05,980.75,965.55,968,57374488,1558.52
22/05/2003,967.95,972.4,960.05,963.25,55564023,1407.05
23/05/2003,963.5,972.9,962.4,967.9,64215772,1724.6
26/05/2003,967.85,983.9,967.1,982.45,54019157,1316.2
27/05/2003,982.35,990,974.25,976.85,58429965,1459.21
28/05/2003,977.65,992.25,977.55,990.8,64763004,1578.84
29/05/2003,990.8,1004.85,989.5,1002.6,91560152,2085.89
30/05/2003,1000.05,1013.85,994.65,1006.8,73782145,1679.9
02/06/2003,1006.85,1020.5,1004.7,1015.15,67864677,1522.36
03/06/2003,1015.9,1016.9,1007.65,1010.65,56893849,1382.46
04/06/2003,1010.7,1022.75,1010.1,1021.05,63191749,1471.78
05/06/2003,1021.1,1038.3,1021.1,1035.05,89524111,2076.14
06/06/2003,1036.2,1048.85,1035.95,1046.4,74620221,1827.05
09/06/2003,1046,1057.05,1039.85,1052.1,58750135,1469.09
10/06/2003,1052,1056.55,1033.95,1037.8,76478522,1826.53
11/06/2003,1038,1048.25,1035,1044.1,61659164,1560.38
12/06/2003,1044.2,1052.6,1043.1,1051.3,58625881,1378.88
13/06/2003,1050.95,1059.45,1050.95,1056.2,61693409,1561.21
16/06/2003,1056.5,1059.8,1045.55,1051.8,56080695,1403.1
17/06/2003,1052.3,1083.2,1052.3,1081.95,72620597,2063.66
18/06/2003,1082.8,1093.2,1080.9,1086.75,82701728,2128.61
19/06/2003,1085.95,1097,1078.9,1092.55,75600994,1886.91
20/06/2003,1092.65,1101.6,1081.35,1100.25,70937531,1928.95
23/06/2003,1100.6,1106.15,1087.65,1089.2,61149315,1558.45
24/06/2003,1089.2,1092.65,1079.1,1085.35,61821312,1712.98
25/06/2003,1085.65,1109.75,1084.35,1106.65,76190759,2008.62
26/06/2003,1106.8,1118.9,1106.8,1116.35,92146328,2478.78
27/06/2003,1117.45,1126.8,1109.35,1125.55,87543575,2224.73
30/06/2003,1125.6,1141.3,1125.5,1134.15,67933704,1845.65
01/07/2003,1133.95,1139,1125.75,1130.7,64850149,1679.66
02/07/2003,1131.55,1145.4,1130.2,1133.8,73749783,1854.8
03/07/2003,1133.8,1150.75,1126.35,1144.65,87418530,2622.77
04/07/2003,1145.6,1148.85,1134,1138.45,57673799,1564.6
07/07/2003,1138.9,1145.75,1134.6,1140.55,57428401,1491.6
08/07/2003,1141.45,1153.15,1141.3,1145.9,68365550,1852.24
09/07/2003,1146.35,1155.3,1137.15,1141.05,53365632,1408.49
10/07/2003,1146,1163.6,1146,1162.35,74515376,2471.9
11/07/2003,1162.3,1170.75,1157.45,1161.65,73790385,2146.28
14/07/2003,1161.2,1173.95,1161.2,1171.5,69731056,1892.58
15/07/2003,1171.5,1175.55,1148.8,1159.85,77635571,2023.93
16/07/2003,1158.7,1170.45,1148.6,1168.75,67838029,1799.89
17/07/2003,1168.85,1175.95,1145.65,1152,80352181,2189.73
18/07/2003,1151.85,1162.6,1130.45,1140,77573758,2043.3
21/07/2003,1140,1146.4,1112.55,1115.8,72114632,1971.87
22/07/2003,1115.35,1118.25,1089.3,1109.2,80609731,2156.06
23/07/2003,1109.6,1124.7,1109.6,1119.05,93262817,2269.87
24/07/2003,1119.95,1144.35,1118.55,1139.45,92464124,2401.35
25/07/2003,1135.5,1164.7,1135.05,1162.75,85402139,2314.5
28/07/2003,1163.25,1180.6,1163.25,1169.2,82800855,2171.55
29/07/2003,1169.25,1177.25,1154.8,1174.75,76214167,2048.25
30/07/2003,1175.3,1187.7,1168.45,1183,82323601,2163.43
31/07/2003,1183.3,1198.5,1181.9,1185.85,117341864,3179.42
01/08/2003,1185.8,1198.8,1180.3,1195.75,86333839,2451.81
04/08/2003,1196.05,1206.1,1185.95,1203.6,101511770,2211.21
05/08/2003,1203.9,1218.5,1181,1184.45,108251167,2541.3
06/08/2003,1184.1,1191.05,1164.75,1171.05,112282482,2751.61
07/08/2003,1170.75,1199.7,1170.75,1196.95,112321440,2490.18
08/08/2003,1199.7,1224.5,1199.7,1222.65,130088954,2666.67
11/08/2003,1222.6,1240.35,1215.75,1232.85,154664395,2475.54
12/08/2003,1233.95,1249.35,1229.8,1234.75,146062165,2521.63
13/08/2003,1235.35,1249.35,1229.3,1246.9,127521351,2383.97
14/08/2003,1247,1260.35,1243.4,1247.75,150830207,2339.2
18/08/2003,1247.9,1285.7,1247.9,1281.4,214890048,2719.4
19/08/2003,1286.05,1307.6,1268.1,1277.7,233905141,2763.35
20/08/2003,1280.8,1292.95,1280.8,1287.4,179404320,2491.63
21/08/2003,1288.2,1304.15,1287,1300.95,147954336,2541.97
22/08/2003,1301.5,1319.45,1298.8,1311.15,174012616,2969.23
25/08/2003,1311.95,1332.55,1245.85,1271.1,189194819,3514.94
26/08/2003,1270.2,1322.95,1269.5,1318.2,203044555,3038.54
27/08/2003,1318.75,1346.3,1318.75,1340.3,186171921,3023.73
28/08/2003,1340.2,1349,1328.35,1341.05,147158684,3288.23
29/08/2003,1341.2,1365.8,1340.8,1356.55,187820071,3538.66
01/09/2003,1356.7,1379.4,1356.65,1375.95,120487114,2649.57
02/09/2003,1375.95,1388.95,1366.9,1385.45,129850160,2985.08
03/09/2003,1387.2,1394.95,1353.6,1359.35,169287905,3155.04
04/09/2003,1358.9,1382.6,1355.8,1372.7,171389654,3796.39
05/09/2003,1373,1400.9,1372.75,1398.4,139876884,3405.35
08/09/2003,1398.4,1420.25,1398.35,1417.35,109014271,2796.74
09/09/2003,1417.8,1430.7,1397.65,1407.05,132144013,3577.07
10/09/2003,1407,1414.1,1389.65,1409.55,184176199,3062.37
11/09/2003,1409.65,1422.4,1399.6,1403.15,154182208,3016.06
12/09/2003,1405.55,1415.65,1367.15,1372.1,141936153,3001.56
15/09/2003,1371.75,1371.85,1322.65,1329.25,144295345,2941.55
16/09/2003,1330.15,1362.1,1299.5,1357.95,194591088,4080.27
17/09/2003,1357.95,1377.45,1332.2,1341.6,165349781,3472.04
18/09/2003,1341.45,1342.6,1299.25,1302.35,142763465,3159.16
19/09/2003,1303.2,1331.05,1285.25,1322.15,152262512,3329.8
22/09/2003,1319.25,1333.55,1300.25,1302.9,114650274,2477.95
23/09/2003,1302.85,1333.7,1290.55,1328.2,118684243,2728.06
24/09/2003,1324.85,1373.9,1322.65,1372.05,137395795,3286.89
25/09/2003,1371.45,1377.25,1352.8,1357.2,196918451,3775.7
26/09/2003,1357.55,1389.3,1357.35,1386.95,142165715,2936.25
29/09/2003,1386.9,1422.35,1386.1,1399.95,139656652,2932.04
30/09/2003,1400.7,1418.1,1399.8,1417.1,117562513,2872.5
01/10/2003,1416.6,1430.9,1407.95,1420.85,118748942,2687.26
03/10/2003,1420.85,1451.2,1420.85,1449.3,140535297,3245.39
06/10/2003,1449.45,1481.05,1423.75,1478.9,145928936,3116.42
07/10/2003,1478.95,1498.45,1467.75,1477.85,210467958,3762.09
08/10/2003,1477.85,1493.05,1460.6,1478.6,147781840,3236.05
09/10/2003,1487.85,1505.05,1478.4,1502.1,117870572,2988.91
10/10/2003,1507.1,1527.25,1505.1,1523.1,152851144,3878.61
13/10/2003,1523.35,1550.9,1516.05,1546.75,132233265,3385.63
